# Postal codes from GeoNames (geonames.org), licensed CC BY 4.0: one entry per code, named after its most populous place. Regenerated by tools\Update-PostalCodes.ps1 on 2026-09-12. Columns: code, place name, region, country, latitude, longitude.
2334	Greta	New South Wales	Australia	-32.6778	151.3892
2335	Elderslie	New South Wales	Australia	-34.0552	150.7137
2336	Aberdeen	New South Wales	Australia	-32.1659	150.89
2337	Scone	New South Wales	Australia	-32.0501	150.8689
2338	Murrurundi	New South Wales	Australia	-31.7642	150.8358
2339	Big Jacks Creek	New South Wales	Australia	-31.7618	150.6055
2340	Tamworth	New South Wales	Australia	-31.0905	150.929
2341	Werris Creek	New South Wales	Australia	-31.3491	150.6487
2342	Currabubula	New South Wales	Australia	-31.2667	150.7333
2343	Quirindi	New South Wales	Australia	-31.5076	150.679
2344	Duri	New South Wales	Australia	-31.2141	150.8219
2345	Attunga	New South Wales	Australia	-30.9303	150.8468
2346	Manilla	New South Wales	Australia	-30.7475	150.7197
2347	Barraba	New South Wales	Australia	-30.3855	150.609
2348	New England Mc	New South Wales	Australia	-31.0904	150.7649
2350	Armidale	New South Wales	Australia	-30.5012	151.6655
2351	University Of New England	New South Wales	Australia	-30.7539	151.1366
2352	Kootingal	New South Wales	Australia	-31.0586	151.0535
2353	Moonbi	New South Wales	Australia	-31.0177	151.0706
2354	Walcha	New South Wales	Australia	-30.9849	151.5934
2355	Watsons Creek	New South Wales	Australia	-30.7384	151.0513
2356	Gwabegar	New South Wales	Australia	-30.6101	148.9675
2357	Coonabarabran	New South Wales	Australia	-31.2773	149.279
2358	Uralla	New South Wales	Australia	-30.6411	151.5007
2359	Bundarra	New South Wales	Australia	-30.1721	151.0762
2360	Inverell	New South Wales	Australia	-29.774	151.1117
2361	Ashford	New South Wales	Australia	-29.3219	151.0931
2365	Guyra	New South Wales	Australia	-30.2168	151.6678
2369	Tingha	New South Wales	Australia	-29.9559	151.2125
2370	Glen Innes	New South Wales	Australia	-29.7349	151.7385
2371	Emmaville	New South Wales	Australia	-29.4441	151.5979
2372	Tenterfield	New South Wales	Australia	-29.0495	152.0195
2379	Napier Lane	New South Wales	Australia	-31.2986	149.4386
2380	Gunnedah	New South Wales	Australia	-30.9807	150.2584
2381	Curlewis	New South Wales	Australia	-31.1167	150.2675
2382	Boggabri	New South Wales	Australia	-30.7095	150.0412
2386	Drildool	New South Wales	Australia	-30.0985	148.9679
2387	Bulyeroi	New South Wales	Australia	-29.8169	148.909
2388	Wee Waa	New South Wales	Australia	-30.2266	149.4404
2390	Narrabri	New South Wales	Australia	-30.3249	149.7827
2395	Binnaway	New South Wales	Australia	-31.5523	149.3787
2396	Baradine	New South Wales	Australia	-30.9487	149.0692
2397	Bellata	New South Wales	Australia	-29.9191	149.7889
2398	Gurley	New South Wales	Australia	-29.7333	149.8
2399	Milguy	New South Wales	Australia	-29.5088	150.1687
2400	Moree	New South Wales	Australia	-29.4628	149.8416
2401	Gravesend	New South Wales	Australia	-29.5833	150.3331
2402	Warialda	New South Wales	Australia	-29.5435	150.5754
2403	Delungra	New South Wales	Australia	-29.654	150.83
2404	Bingara	New South Wales	Australia	-29.8693	150.572
2405	Boomi	New South Wales	Australia	-28.7233	149.5794
2406	Mungindi	Queensland	Australia	-29.0185	149.2548
2408	Yallaroi	New South Wales	Australia	-29.1167	150.4833
2409	Boggabilla	New South Wales	Australia	-28.6048	150.3593
2410	Yetman	New South Wales	Australia	-28.9043	150.7769
2411	Croppa Creek	New South Wales	Australia	-29.1331	150.3014
2415	Stroud Road	New South Wales	Australia	-32.35	151.9333
2420	Dungog	New South Wales	Australia	-32.4043	151.7519
2421	Summer Hill	New South Wales	Australia	-33.8915	151.1382
2422	Gloucester	New South Wales	Australia	-32.0077	151.9633
2423	Bulahdelah	New South Wales	Australia	-32.407	152.2119
2424	Mount George	New South Wales	Australia	-31.8884	152.1854
2425	Stroud	New South Wales	Australia	-32.4037	151.967
2426	Coopernook	New South Wales	Australia	-31.8254	152.6114
2427	Harrington	New South Wales	Australia	-31.8831	152.6592
2428	Forster	New South Wales	Australia	-32.1814	152.5172
2429	Wingham	New South Wales	Australia	-31.8668	152.3699
2430	Taree	New South Wales	Australia	-31.911	152.4539
2431	South West Rocks	New South Wales	Australia	-30.8855	153.0413
2439	Kendall	New South Wales	Australia	-31.633	152.7039
2440	Kempsey	New South Wales	Australia	-31.079	152.8309
2441	Bonville	New South Wales	Australia	-30.3828	153.0596
2442	Kempsey Msc	New South Wales	Australia	-31.1338	152.7068
2443	North Haven	New South Wales	Australia	-31.6368	152.8136
2444	Port Macquarie	New South Wales	Australia	-31.4308	152.9089
2445	Lake Cathie	New South Wales	Australia	-31.5518	152.8546
2446	Wauchope	New South Wales	Australia	-31.4579	152.7262
2447	Macksville	New South Wales	Australia	-30.7078	152.9203
2448	Nambucca Heads	New South Wales	Australia	-30.6432	153.0088
2449	Bowraville	New South Wales	Australia	-30.65	152.8515
2450	Coffs Harbour	New South Wales	Australia	-30.2963	153.1135
2452	Toormina	New South Wales	Australia	-30.3538	153.0884
2453	Dorrigo	New South Wales	Australia	-30.3411	152.7139
2454	Bellingen	New South Wales	Australia	-30.4529	152.8991
2455	Urunga	New South Wales	Australia	-30.497	153.0142
2456	Woolgoolga	New South Wales	Australia	-30.1106	153.2007
2460	Grafton	New South Wales	Australia	-29.681	152.9339
2462	Ulmarra	New South Wales	Australia	-29.6329	153.0308
2463	Maclean	New South Wales	Australia	-29.4581	153.1975
2464	Yamba	New South Wales	Australia	-29.4375	153.3591
2465	Harwood	New South Wales	Australia	-29.4258	153.2418
2466	Iluka	New South Wales	Australia	-29.4015	153.3511
2469	Woombah	New South Wales	Australia	-29.3618	153.2824
2470	Casino	New South Wales	Australia	-28.8582	153.0475
2471	Coraki	New South Wales	Australia	-28.9926	153.2837
2472	Woodburn	New South Wales	Australia	-29.0716	153.3461
2473	Evans Head	New South Wales	Australia	-29.1178	153.4307
2474	Kyogle	New South Wales	Australia	-28.6228	152.9974
2475	Urbenville	New South Wales	Australia	-28.4732	152.5494
2476	The Glen	New South Wales	Australia	-28.8491	152.8424
2477	Alstonville	New South Wales	Australia	-28.8419	153.4402
2478	Ballina	New South Wales	Australia	-28.8641	153.5654
2479	Bangalow	New South Wales	Australia	-28.6863	153.5215
2480	Goonellabah	New South Wales	Australia	-28.8167	153.3167
2481	Byron Bay	New South Wales	Australia	-28.6499	153.6125
2482	Mullumbimby	New South Wales	Australia	-28.5524	153.4996
2483	Ocean Shores	New South Wales	Australia	-28.5093	153.5376
2484	Murwillumbah	New South Wales	Australia	-28.3273	153.3934
2485	Tweed Heads	New South Wales	Australia	-28.1767	153.5452
2486	Banora Point	New South Wales	Australia	-28.213	153.5363
2487	Kingscliff	New South Wales	Australia	-28.2598	153.5782
2488	Bogangar	New South Wales	Australia	-28.3294	153.5686
2489	Pottsville	New South Wales	Australia	-28.3874	153.5586
2490	North Tumbulgum	New South Wales	Australia	-28.2621	153.4718
2500	Wollongong	New South Wales	Australia	-34.424	150.8934
2502	Warrawong	New South Wales	Australia	-34.485	150.8883
2505	Port Kembla	New South Wales	Australia	-34.4818	150.9012
2506	Berkeley	New South Wales	Australia	-34.4833	150.85
2508	Helensburgh	New South Wales	Australia	-34.1784	150.9952
2515	Thirroul	New South Wales	Australia	-34.316	150.9214
2516	Bulli	New South Wales	Australia	-34.3383	150.9135
2517	Woonona	New South Wales	Australia	-34.3493	150.9144
2518	Corrimal	New South Wales	Australia	-34.3786	150.9036
2519	Fairy Meadow	New South Wales	Australia	-34.393	150.8928
2520	Wollongong	New South Wales	Australia	-34.424	150.8934
2522	University Of Wollongong	New South Wales	Australia	-34.5321	150.8196
2525	Figtree	New South Wales	Australia	-34.4356	150.8583
2526	Unanderra	New South Wales	Australia	-34.4531	150.8475
2527	Albion Park	New South Wales	Australia	-34.5713	150.7757
2528	Warilla	New South Wales	Australia	-34.5519	150.8583
2529	Flinders	New South Wales	Australia	-34.5833	150.8552
2530	Dapto	New South Wales	Australia	-34.5039	150.7942
2533	Kiama	New South Wales	Australia	-34.6683	150.8522
2534	Gerringong	New South Wales	Australia	-34.747	150.8281
2535	Shoalhaven Heads	New South Wales	Australia	-34.8509	150.7451
2536	Batemans Bay	New South Wales	Australia	-35.7066	150.1754
2537	Moruya	New South Wales	Australia	-35.9125	150.0814
2538	Milton	New South Wales	Australia	-35.3164	150.4361
2539	Ulladulla	New South Wales	Australia	-35.3591	150.4725
2540	Sanctuary Point	New South Wales	Australia	-35.1036	150.6267
2541	Nowra	New South Wales	Australia	-34.8842	150.6004
2545	Bodalla	New South Wales	Australia	-36.0912	150.0506
2546	Narooma	New South Wales	Australia	-36.2178	150.1325
2548	Merimbula	New South Wales	Australia	-36.889	149.9096
2549	Pambula	New South Wales	Australia	-36.9301	149.8745
2550	Bega	New South Wales	Australia	-36.6739	149.8418
2551	Eden	New South Wales	Australia	-37.0667	149.9003
2555	Badgerys Creek	New South Wales	Australia	-33.8907	150.7427
2556	Bringelly	New South Wales	Australia	-33.9333	150.7333
2557	Gregory Hills	New South Wales	Australia	-34.0267	150.7707
2558	Eagle Vale	New South Wales	Australia	-34.0375	150.8136
2559	Claymore	New South Wales	Australia	-34.0465	150.8111
2560	Campbelltown	New South Wales	Australia	-34.0667	150.8167
2563	Menangle Park	New South Wales	Australia	-34.1044	150.7507
2564	Macquarie Fields	New South Wales	Australia	-33.9921	150.8931
2565	Ingleburn	New South Wales	Australia	-34	150.8667
2566	Minto	New South Wales	Australia	-34.0333	150.85
2567	Mount Annan	New South Wales	Australia	-34.0529	150.7598
2568	Menangle	New South Wales	Australia	-34.1268	150.7387
2569	Douglas Park	New South Wales	Australia	-34.185	150.7145
2570	Oran Park	New South Wales	Australia	-34.0056	150.7403
2571	Picton	New South Wales	Australia	-34.1699	150.6117
2572	Thirlmere	New South Wales	Australia	-34.2046	150.5677
2573	Tahmoor	New South Wales	Australia	-34.2225	150.5947
2574	Bargo	New South Wales	Australia	-34.293	150.5781
2575	Mittagong	New South Wales	Australia	-34.45	150.4457
2576	Bowral	New South Wales	Australia	-34.4775	150.4204
2577	Moss Vale	New South Wales	Australia	-34.5537	150.3712
2578	Bundanoon	New South Wales	Australia	-34.6566	150.2962
2579	Marulan	New South Wales	Australia	-34.7084	150.0097
2580	Goulburn	New South Wales	Australia	-34.7515	149.7209
2581	Gunning	New South Wales	Australia	-34.7825	149.2662
2582	Yass	New South Wales	Australia	-34.8404	148.9099
2583	Crookwell	New South Wales	Australia	-34.4593	149.4714
2584	Binalong	New South Wales	Australia	-34.6717	148.6348
2585	Galong	New South Wales	Australia	-34.6	148.55
2586	Boorowa	New South Wales	Australia	-34.4366	148.7163
2587	Beggan Beggan	New South Wales	Australia	-34.6818	148.2679
2588	Cullinga	New South Wales	Australia	-34.5333	148.15
2590	Cootamundra	New South Wales	Australia	-34.6409	148.0284
2594	Young	New South Wales	Australia	-34.3135	148.3011
2600	Canberra	Australian Capital Territory	Australia	-35.2835	149.1281
2601	Canberra	Australian Capital Territory	Australia	-35.2835	149.1281
2602	Watson	Australian Capital Territory	Australia	-35.2381	149.1527
2603	Griffith	Australian Capital Territory	Australia	-35.3253	149.1371
2604	Narrabundah	Australian Capital Territory	Australia	-35.3357	149.1492
2605	Curtin	Australian Capital Territory	Australia	-35.3246	149.0776
2606	Phillip	Australian Capital Territory	Australia	-35.3503	149.0915
2607	Mawson	Australian Capital Territory	Australia	-35.3634	149.0986
2608	Civic Square	Australian Capital Territory	Australia	-35.312	149.1294
2609	Symonston	Australian Capital Territory	Australia	-35.3516	149.1592
2610	Canberra Bc	Australian Capital Territory	Australia	-35.27	149.0452
2611	Weston	Australian Capital Territory	Australia	-35.3358	149.0593
2612	Braddon	Australian Capital Territory	Australia	-35.2708	149.1357
2614	Page	Australian Capital Territory	Australia	-35.2386	149.0499
2615	Dunlop	Australian Capital Territory	Australia	-35.194	149.0198
2616	Belconnen	Australian Capital Territory	Australia	-35.238	149.0663
2617	Bruce	Australian Capital Territory	Australia	-35.2441	149.0908
2618	Wallaroo	New South Wales	Australia	-35.1468	149.0128
2619	Jerrabomberra	New South Wales	Australia	-35.3844	149.2025
2620	Karabar	New South Wales	Australia	-35.376	149.2328
2621	Bungendore	New South Wales	Australia	-35.2538	149.4401
2622	Braidwood	New South Wales	Australia	-35.4415	149.7998
2623	Captains Flat	New South Wales	Australia	-35.5911	149.4452
2624	Perisher Valley	New South Wales	Australia	-36.406	148.4117
2625	Thredbo Village	New South Wales	Australia	-36.5068	148.3055
2626	Bredbo	New South Wales	Australia	-35.95	149.15
2627	Kosciuszko National Park	New South Wales	Australia	-36.2644	148.4818
2628	Berridale	New South Wales	Australia	-36.3667	148.8277
2629	Long Plain	New South Wales	Australia	-36.0083	148.7028
2630	Cooma	New South Wales	Australia	-36.2352	149.1241
2631	Jincumbilly	New South Wales	Australia	-36.7167	149.2167
2632	Bombala	New South Wales	Australia	-36.9121	149.2367
2633	Corrowong	New South Wales	Australia	-36.9298	148.8238
2640	Thurgoona	New South Wales	Australia	-36.0363	146.9961
2641	Lavington	New South Wales	Australia	-36.0398	146.9396
2642	Jindera	New South Wales	Australia	-35.9547	146.8885
2643	Howlong	New South Wales	Australia	-35.982	146.6325
2644	Holbrook	New South Wales	Australia	-35.721	147.316
2645	Coonong	New South Wales	Australia	-35.2488	146.4092
2646	Corowa	New South Wales	Australia	-35.997	146.3855
2647	Mulwala	New South Wales	Australia	-35.9854	146.0053
2648	Wentworth	New South Wales	Australia	-34.1073	141.9131
2649	Laurel Hill	New South Wales	Australia	-35.6033	148.0915
2650	Wagga Wagga	New South Wales	Australia	-35.1258	147.3537
2651	Forest Hill	New South Wales	Australia	-35.1481	147.4671
2652	Uranquinty	New South Wales	Australia	-35.1935	147.246
2653	Glenroy	New South Wales	Australia	-36.0502	146.9106
2655	The Rock	New South Wales	Australia	-35.273	147.1138
2656	Lockhart	New South Wales	Australia	-35.2233	146.7182
2658	Henty	New South Wales	Australia	-35.5209	147.0343
2659	Walla Walla	New South Wales	Australia	-35.7622	146.9011
2660	Culcairn	New South Wales	Australia	-35.6667	147.0385
2661	Kapooka	New South Wales	Australia	-35.1569	147.2844
2663	Junee	New South Wales	Australia	-34.8682	147.5827
2665	Barellan	New South Wales	Australia	-34.2849	146.5722
2666	Temora	New South Wales	Australia	-34.4483	147.5356
2668	Barmedman	New South Wales	Australia	-34.1449	147.3873
2669	Ungarie	New South Wales	Australia	-33.6417	146.975
2671	West Wyalong	New South Wales	Australia	-33.9237	147.2047
2672	Lake Cargelligo	New South Wales	Australia	-33.2988	146.373
2675	Hillston	New South Wales	Australia	-33.4827	145.5353
2678	Charles Sturt University	New South Wales	Australia	-35.0608	147.3542
2680	Griffith	New South Wales	Australia	-34.2885	146.0509
2681	Yenda	New South Wales	Australia	-34.2453	146.2027
2700	Narrandera	New South Wales	Australia	-34.7475	146.551
2701	Coolamon	New South Wales	Australia	-34.8164	147.1958
2702	Ganmain	New South Wales	Australia	-34.7932	147.0391
2703	Yanco	New South Wales	Australia	-34.5985	146.4095
2705	Leeton	New South Wales	Australia	-34.551	146.4048
2706	Darlington Point	New South Wales	Australia	-34.5694	145.9987
2707	Coleambally	New South Wales	Australia	-34.8039	145.8804
2708	Albury Msc	New South Wales	Australia	-34.7062	146.4742
2710	Deniliquin	New South Wales	Australia	-35.5324	144.9536
2711	Hay	New South Wales	Australia	-34.509	144.8431
2712	Berrigan	New South Wales	Australia	-35.6588	145.8114
2713	Finley	New South Wales	Australia	-35.655	145.5711
2714	Tocumwal	New South Wales	Australia	-35.8115	145.5692
2715	Balranald	New South Wales	Australia	-34.6365	143.5614
2716	Jerilderie	New South Wales	Australia	-35.3576	145.7296
2717	Coomealla	New South Wales	Australia	-34.0981	142.0925
2720	Tumut	New South Wales	Australia	-35.3064	148.2182
2721	Bland	New South Wales	Australia	-33.9833	147.6833
2722	Gundagai	New South Wales	Australia	-35.0635	148.1037
2725	Stockinbingal	New South Wales	Australia	-34.4989	147.882
2726	Jugiong	New South Wales	Australia	-34.8333	148.3333
2727	Adjungbilly	New South Wales	Australia	-35.0861	148.4147
2729	Adelong	New South Wales	Australia	-35.3049	148.069
2730	Batlow	New South Wales	Australia	-35.5199	148.1473
2731	Moama	New South Wales	Australia	-36.1041	144.7608
2732	Barham	New South Wales	Australia	-35.6265	144.129
2733	Moulamein	New South Wales	Australia	-35.0906	144.0363
2734	Stony Crossing	New South Wales	Australia	-35.0813	143.5498
2735	Koraleigh	New South Wales	Australia	-35.1286	143.4404
2736	Tooleybuc	New South Wales	Australia	-35.0318	143.3346
2737	Euston	New South Wales	Australia	-34.5744	142.7448
2738	Gol Gol	New South Wales	Australia	-34.1788	142.2215
2739	Buronga	New South Wales	Australia	-34.1707	142.1735
2745	Glenmore Park	New South Wales	Australia	-33.7907	150.6693
2747	Cambridge Park	New South Wales	Australia	-33.7478	150.7221
2748	Orchard Hills	New South Wales	Australia	-33.7823	150.7109
2749	Cranebrook	New South Wales	Australia	-33.7061	150.7094
2750	Penrith	New South Wales	Australia	-33.75	150.7
2751	Penrith	New South Wales	Australia	-33.75	150.7
2752	Silverdale	New South Wales	Australia	-33.9152	150.6096
2753	Richmond	New South Wales	Australia	-33.5996	150.7514
2754	North Richmond	New South Wales	Australia	-33.5812	150.7194
2756	Bligh Park	New South Wales	Australia	-33.6398	150.8025
2757	Kurmond	New South Wales	Australia	-33.5533	150.6947
2758	Kurrajong	New South Wales	Australia	-33.5277	150.6291
2759	St Clair	New South Wales	Australia	-33.7973	150.7847
2760	Colyton	New South Wales	Australia	-33.7828	150.7968
2761	Plumpton	New South Wales	Australia	-33.7518	150.8369
2762	Schofields	New South Wales	Australia	-33.7167	150.8667
2763	Quakers Hill	New South Wales	Australia	-33.7333	150.8833
2765	Riverstone	New South Wales	Australia	-33.6833	150.8667
2766	Rooty Hill	New South Wales	Australia	-33.7667	150.8333
2767	Doonside	New South Wales	Australia	-33.7667	150.8667
2768	Glenwood	New South Wales	Australia	-33.7333	150.9328
2769	The Ponds	New South Wales	Australia	-33.7023	150.9109
2770	Mount Druitt	New South Wales	Australia	-33.7667	150.8167
2773	Glenbrook	New South Wales	Australia	-33.7667	150.6167
2774	Blaxland	New South Wales	Australia	-33.75	150.6
2775	Singletons Mill	New South Wales	Australia	-33.3703	151.0137
2776	Faulconbridge	New South Wales	Australia	-33.7	150.5333
2777	Springwood	New South Wales	Australia	-33.7	150.55
2778	Woodford	New South Wales	Australia	-33.7333	150.4833
2779	Hazelbrook	New South Wales	Australia	-33.7245	150.4584
2780	Katoomba	New South Wales	Australia	-33.7198	150.3074
2782	Wentworth Falls	New South Wales	Australia	-33.7103	150.3753
2783	Lawson	New South Wales	Australia	-33.7206	150.4297
2784	Bullaburra	New South Wales	Australia	-33.7292	150.4177
2785	Blackheath	New South Wales	Australia	-33.6357	150.2832
2786	Mount Victoria	New South Wales	Australia	-33.591	150.2554
2787	Mayfield	New South Wales	Australia	-32.8979	151.7361
2790	Lithgow	New South Wales	Australia	-33.4845	150.149
2791	Errowanbang	New South Wales	Australia	-33.5482	149.0437
2792	Burnt Yards	New South Wales	Australia	-33.5833	149.0167
2793	Woodstock	New South Wales	Australia	-33.7446	148.8489
2794	Cowra	New South Wales	Australia	-33.8355	148.6966
2795	Bathurst	New South Wales	Australia	-33.4166	149.5806
2797	Garland	New South Wales	Australia	-33.7167	149.0333
2798	Millthorpe	New South Wales	Australia	-33.446	149.1854
2799	Blayney	New South Wales	Australia	-33.5323	149.2537
2800	Orange	New South Wales	Australia	-33.284	149.1002
2803	Wirrimah	New South Wales	Australia	-34.119	148.407
2804	Canowindra	New South Wales	Australia	-33.5625	148.6643
2805	Gooloogong	New South Wales	Australia	-33.6241	148.409
2806	Eugowra	New South Wales	Australia	-33.4273	148.3714
2807	Koorawatha	New South Wales	Australia	-34.0378	148.5561
2808	Wyangala	New South Wales	Australia	-33.968	148.9482
2809	Greenethorpe	New South Wales	Australia	-34	148.4
2810	Grenfell	New South Wales	Australia	-33.8955	148.1644
2817	Tooraweenah	New South Wales	Australia	-31.4333	148.9
2818	Geurie	New South Wales	Australia	-32.4006	148.8303
2820	Wellington	New South Wales	Australia	-32.5559	148.9451
2821	Narromine	New South Wales	Australia	-32.2312	148.2405
2822	Eumungerie	New South Wales	Australia	-31.95	148.6215
2823	Trangie	New South Wales	Australia	-32.0315	147.9834
2824	Red Hill	New South Wales	Australia	-35.0523	149.1643
2825	Nyngan	New South Wales	Australia	-31.5638	147.1937
2826	Bogan	New South Wales	Australia	-31.8478	147.7215
2827	Gilgandra	New South Wales	Australia	-31.7117	148.6625
2828	Gulargambone	New South Wales	Australia	-31.3353	148.4725
2829	Coonamble	New South Wales	Australia	-30.9539	148.3888
2830	Dubbo	New South Wales	Australia	-32.243	148.6048
2831	Wongarbon	New South Wales	Australia	-32.3328	148.7593
2832	Walgett	New South Wales	Australia	-30.0246	148.1157
2833	Collarenebri	New South Wales	Australia	-29.5438	148.5759
2834	Lightning Ridge	New South Wales	Australia	-29.4274	147.9787
2835	Cobar	New South Wales	Australia	-31.4967	145.8344
2836	Wilcannia	New South Wales	Australia	-31.5588	143.3769
2838	Goodooga	New South Wales	Australia	-29.1131	147.4525
2839	Brewarrina	New South Wales	Australia	-29.9607	146.8599
2840	Bourke	New South Wales	Australia	-30.0901	145.9365
2842	Mendooran	New South Wales	Australia	-31.8229	149.1222
2843	Coolah	New South Wales	Australia	-31.8279	149.7156
2844	Dunedoo	New South Wales	Australia	-32.0163	149.3871
2845	Wallerawang	New South Wales	Australia	-33.411	150.0646
2846	Kangaroo Flat	New South Wales	Australia	-31.1312	152.1335
2847	Portland	New South Wales	Australia	-33.3571	149.9815
2848	Kandos	New South Wales	Australia	-32.8577	149.9683
2849	Rylstone	New South Wales	Australia	-32.7995	149.9694
2850	Mudgee	New South Wales	Australia	-32.5943	149.5871
2852	Gulgong	New South Wales	Australia	-32.3625	149.532
2864	Cudal	New South Wales	Australia	-33.2856	148.7407
2865	Manildra	New South Wales	Australia	-33.1825	148.6891
2866	Molong	New South Wales	Australia	-33.0923	148.87
2867	Loombah	New South Wales	Australia	-32.8812	148.6995
2868	North Yeoval	New South Wales	Australia	-32.7386	148.6571
2869	Peak Hill	New South Wales	Australia	-32.7239	148.1905
2870	Parkes	New South Wales	Australia	-33.1372	148.1759
2871	Forbes	New South Wales	Australia	-33.3844	148.0076
2873	Lansdale	New South Wales	Australia	-32.2304	147.1756
2874	Yethera	New South Wales	Australia	-32.55	147.5833
2875	Trundle	New South Wales	Australia	-32.9248	147.7105
2876	Gunning Gap	New South Wales	Australia	-33.1231	147.9104
2877	Condobolin	New South Wales	Australia	-33.0888	147.1514
2878	Trida	New South Wales	Australia	-33.0203	145.017
2879	Menindee	New South Wales	Australia	-32.3929	142.4182
2880	Broken Hill	New South Wales	Australia	-31.9652	141.4512
2890	Australian Defence Forces	New South Wales	Australia	-32.3918	148.3941
2891	International Mc	New South Wales	Australia	-32.3918	148.3941
2898	Lord Howe Island	New South Wales	Australia	-32.3918	148.3941
2899	Norfolk Island	New South Wales	Australia	-32.3918	148.3941
2900	Tuggeranong	Australian Capital Territory	Australia	-35.4165	149.0695
2901	Tuggeranong Dc	Australian Capital Territory	Australia	-35.4247	149.0982
2902	Kambah	Australian Capital Territory	Australia	-35.3862	149.058
2903	Wanniassa	Australian Capital Territory	Australia	-35.3978	149.0909
2904	Monash	Australian Capital Territory	Australia	-35.4158	149.0906
2905	Calwell	Australian Capital Territory	Australia	-35.4404	149.1071
2906	Gordon	Australian Capital Territory	Australia	-35.4568	149.085
2911	Crace	Australian Capital Territory	Australia	-35.2028	149.1074
2912	Gungahlin	Australian Capital Territory	Australia	-35.1867	149.1362
2913	Ngunnawal	Australian Capital Territory	Australia	-35.1728	149.1115
2914	Harrison	Australian Capital Territory	Australia	-35.1991	149.1563
3000	Melbourne	Victoria	Australia	-37.814	144.9633
3001	Melbourne	Victoria	Australia	-37.814	144.9633
3002	East Melbourne	Victoria	Australia	-37.8167	144.9879
3003	West Melbourne	Victoria	Australia	-37.8101	144.95
3004	Melbourne	Victoria	Australia	-37.814	144.9633
3005	World Trade Centre	Victoria	Australia	-37.8165	144.9619
3006	Southbank	Victoria	Australia	-37.8228	144.9643
3008	Docklands	Victoria	Australia	-37.8149	144.9505
3010	University Of Melbourne	Victoria	Australia	-37.8233	144.8733
3011	Footscray	Victoria	Australia	-37.8	144.9
3012	West Footscray	Victoria	Australia	-37.7975	144.8773
3013	Yarraville	Victoria	Australia	-37.8167	144.9
3015	Newport	Victoria	Australia	-37.8443	144.8848
3016	Williamstown	Victoria	Australia	-37.8635	144.899
3018	Altona	Victoria	Australia	-37.8696	144.8304
3019	Braybrook	Victoria	Australia	-37.7867	144.8548
3020	Sunshine West	Victoria	Australia	-37.7912	144.8164
3021	St Albans	Victoria	Australia	-37.745	144.8005
3022	Ardeer	Victoria	Australia	-37.7759	144.8014
3023	Caroline Springs	Victoria	Australia	-37.7412	144.7363
3024	Wyndham Vale	Victoria	Australia	-37.8914	144.6237
3025	Altona North	Victoria	Australia	-37.8349	144.8474
3026	Derrimut	Victoria	Australia	-37.7924	144.7699
3027	Williams Landing	Victoria	Australia	-37.8619	144.7437
3028	Altona Meadows	Victoria	Australia	-37.8841	144.7837
3029	Tarneit	Victoria	Australia	-37.8363	144.6595
3030	Point Cook	Victoria	Australia	-37.9148	144.7509
3031	Kensington	Victoria	Australia	-37.7919	144.9311
3032	Ascot Vale	Victoria	Australia	-37.7799	144.9228
3033	Keilor East	Victoria	Australia	-37.7326	144.865
3034	Avondale Heights	Victoria	Australia	-37.7616	144.8626
3036	Keilor	Victoria	Australia	-37.7167	144.8333
3037	Hillside	Victoria	Australia	-37.6905	144.7417
3038	Taylors Lakes	Victoria	Australia	-37.6986	144.7863
3039	Moonee Ponds	Victoria	Australia	-37.7667	144.9167
3040	Essendon	Victoria	Australia	-37.7498	144.9109
3041	Strathmore	Victoria	Australia	-37.7267	144.9004
3042	Airport West	Victoria	Australia	-37.7247	144.8813
3043	Gladstone Park	Victoria	Australia	-37.6874	144.8868
3044	Pascoe Vale	Victoria	Australia	-37.7333	144.9333
3045	Melbourne Airport	Victoria	Australia	-37.6743	144.8518
3046	Glenroy	Victoria	Australia	-37.7	144.9333
3047	Broadmeadows	Victoria	Australia	-37.6802	144.9188
3048	Meadow Heights	Victoria	Australia	-37.6512	144.9186
3049	Westmeadows	Victoria	Australia	-37.676	144.887
3050	Royal Melbourne Hospital	Victoria	Australia	-37.761	144.9517
3051	North Melbourne	Victoria	Australia	-37.798	144.9451
3052	Parkville	Victoria	Australia	-37.7833	144.95
3053	Carlton	Victoria	Australia	-37.8	144.9667
3054	Carlton North	Victoria	Australia	-37.7882	144.9701
3055	Brunswick West	Victoria	Australia	-37.7646	144.9438
3056	Brunswick	Victoria	Australia	-37.7667	144.9667
3057	Brunswick East	Victoria	Australia	-37.7725	144.9724
3058	Coburg	Victoria	Australia	-37.75	144.9667
3059	Greenvale	Victoria	Australia	-37.6333	144.8667
3060	Fawkner	Victoria	Australia	-37.7167	144.9667
3061	Campbellfield	Victoria	Australia	-37.6639	144.9595
3062	Somerton	Victoria	Australia	-37.6334	144.9504
3063	Oaklands Junction	Victoria	Australia	-37.615	144.8434
3064	Craigieburn	Victoria	Australia	-37.6	144.95
3065	Fitzroy	Victoria	Australia	-37.7984	144.9783
3066	Collingwood	Victoria	Australia	-37.8025	144.9887
3067	Abbotsford	Victoria	Australia	-37.8	145
3068	Fitzroy North	Victoria	Australia	-37.7886	144.9788
3070	Northcote	Victoria	Australia	-37.7667	145
3071	Thornbury	Victoria	Australia	-37.7582	145.0058
3072	Preston	Victoria	Australia	-37.75	145.0167
